proj_id,regis_id,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,Firm Name,permit_us_investment,AIMC Category,type,last_upd_date,asset_lv3_name,asset_lv3_code,asset_lv2_name,asset_lv2_code,asset_lv1_name,asset_lv1_code,status
M0426_2547,101_2547,กองทุนเปิดภัทร หุ้นทุนเพื่อการเลี้ยงชีพ,Phatra Equity RMF,PHATRA EQRMF,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0518_2560,MF0471_2560,กองทุนเปิดภัทร โกลบอล อันคอนสเตรนด์ บอนด์ เฮดจ์,Phatra Global Unconstrained Bond - hdg,PHATRA G-UBOND-H,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Global Bond Fully F/X Hedge,Other,2018-12-17T05:05:56,Global Bond Fully F/X Hedge,FIXGLH,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0109_2551,075_2551,กองทุนเปิดภัทร โกลบอล เฮลธ์แคร์,Phatra Global Health Care,PHATRA GHC,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Health Care,Other,2018-12-17T05:05:56,Health Care,EQHEALTH,กลุ่มสุขภาพ,EQHEALTH,สุขภาพ,EQHEALTH,avaliable
M0645_2558,MF0617_2558,กองทุนเปิดภัทร โกลบอล นิว เพอร์สเปกทีฟ,Phatra Global New Perspective,PHATRA GNP,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0009_2561,MF0132_2561,กองทุนเปิดภัทร โกลบอล นิว เพอร์สเปกทีฟ เฮดจ์,Phatra Global New Perspective-Hedged,PHATRA GNP-H,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0414_2547,070_2547,กองทุนเปิดภัทร อินคัมเพื่อการเลี้ยงชีพ,Phatra Income RMF,PHATRA INRMF,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Mid Term General Bond,RMF,2018-12-17T05:05:56,Mid Term General Bond,FIXMIDGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0601_2547,080_2547,กองทุนเปิดภัทร หุ้นระยะยาวปันผล,Phatra Long Term Equity Dividend,PHATRA LTFD,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Equity General,LTF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0669_2552,578_2552,กองทุนเปิดภัทร ตลาดเงินเพื่อการเลี้ยงชีพ,Phatra Money Market RMF,PHATRA MMRMF,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Money Market General,RMF,2018-12-17T05:05:56,Money Market General,FIXMMGEN,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0135_2551,435_2551,กองทุนเปิดภัทร มันนี่ โพสิทีฟ,Phatra Money Positive,PHATRA MP,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Money Market Government,Other,2018-12-17T05:05:56,Money Market Government,FIXMMGOV,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0359_2547,096_2547,กองทุนเปิดภัทร ตราสารหนี้พลัส,Phatra Fixed Income Plus,PHATRA PLUS,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Short Term General Bond,Other,2018-12-17T05:05:56,Short Term General Bond,FIXGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0773_2554,MF0607_2554,กองทุนเปิดภัทร พร็อพเพอร์ตี้ เซคเตอร์,Phatra Property Sector,PHATRA PROP,RG,C0000005025,"Phatra Asset Management Co., Ltd.",-,Fund of Property fund -Thai and Foreign,Other,2018-12-17T05:05:56,Fund of Property fund -Thai and Foreign,PRFOPMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0529_2556,MF0567_2556,กองทุนเปิดภัทร พร็อพเพอร์ตี้ เซคเตอร์ - ดิวิเดนด์,Phatra Property Sector - Dividend,PHATRA PROP-D,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Fund of Property fund -Thai and Foreign,Other,2018-12-17T05:05:56,Fund of Property fund -Thai and Foreign,PRFOPMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0847_2554,MF0683_2554,กองทุนเปิดภัทร พร็อพเพอร์ตี้ เซคเตอร์ เพื่อการเลี้ยงชีพ,Phatra Property Sector RMF,PHATRA PROPRMF,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Fund of Property fund -Thai and Foreign,RMF,2018-12-17T05:05:56,Fund of Property fund -Thai and Foreign,PRFOPMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0209_2554,MF0462_2554,กองทุนเปิดภัทร สตราทิจิค แอสเซ็ท อโลเคชั่น,Phatra Strategic Asset Allocation,PHATRA SG-AA,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Moderate Allocation,Other,2018-12-17T05:05:56,Moderate Allocation,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0363_2559,MF0500_2559,กองทุนเปิดภัทร SMALL AND MID CAP EQUITY,Phatra Small And Mid Cap Equity,PHATRA SM CAP,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Equity Small - Mid Cap,Other,2018-12-17T05:05:56,Equity Small - Mid Cap,EQSM,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0078_2559,MF0124_2559,กองทุนเปิดภัทร สมาร์ท มินิมั่ม โวลาติลิตี้,Phatra Smart Minimum Volatility,PHATRA SMART MV,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0561_2559,MF0529_2559,กองทุนเปิดภัทร สมาร์ท มินิมั่ม โวลาติลิตี้ หุ้นระยะยาว,Phatra Smart Minimum Volatility LTF,PHATRA SMARTMV LTF,RG,C0000005025,"Phatra Asset Management Co., Ltd.",N,Equity General,LTF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0557_2551,516_2551,กองทุนเปิดฟิลลิปผสมเพื่อการเลี้ยงชีพ,Phillip Mixed RMF,PMIXRMF,RG,C0000006122,"Phillip Asset Management Co., Ltd.",Y,Aggressive Allocation,RMF,2018-12-17T05:05:56,Aggressive Allocation,,,,,,unavailable
M0202_2554,MF0158_2554,กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ไพร์มออฟฟิศ,Prime Office Leasehold Prpty C Share,POPF,RG,C0000000239,"SCB Asset Management Co., Ltd.",-,Thai Mixed (between free and lease hold),Other,2018-12-17T05:05:56,Thai Mixed (between free and lease hold),PRMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0153_2541,-,ไพรม์พร็อพเพอร์ตี้ฟันด์,PINTHONG INDUSTRIAL PARK PROPERTY FUND,PPF,EX,C0000000023,MFC Asset Management PLC,-,Thai Free Hold,Other,2018-12-17T05:05:56,Thai Free Hold,PRFREE,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0068_2542,021_2543,ภูเก็ตไอแลนด์พร็อพเพอร์ตี้ฟันด์,PINTHONG INDUSTRIAL PARK PROPERTY FUND,PPF,CA,C0000000023,MFC Asset Management PLC,-,Thai Free Hold,Other,2018-12-17T05:05:56,Thai Free Hold,PRFREE,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0977_2556,MF0405_2557,กองทุนรวมอสังหาริมทรัพย์ปิ่นทอง อินดัสเตรียล ปาร์ค,PINTHONG INDUSTRIAL PARK PROPERTY FUND,PPF,RG,C0000000239,MFC Asset Management PLC,-,Thai Free Hold,Other,2018-12-17T05:05:56,Thai Free Hold,PRFREE,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0316_2550,381_2550,กองทุนเปิดเอ็มเอฟซี ควอนท์ - อินเทลลิเจ้นท์ พอร์ตฟอลิโอ ฟันด์,MFC Quant - Intelligence Portfolio,Q-PORT,RG,C0000000023,MFC Asset Management PLC,-,Aggressive Allocation,Other,2018-12-17T05:05:56,Aggressive Allocation,,,,,,unavailable
M0526_2555,MF0445_2555,กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่า ควอลิตี้ เฮ้าส์ โฮเทล แอนด์ เรซิเดนซ์,Quality Houses Hotel and Resid Ord,QHHR,RG,C0000006646,"Land and Houses Fund Management Co.,LTD",-,Thai Mixed (between free and lease hold),Other,2018-12-17T05:05:56,Thai Mixed (between free and lease hold),PRMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0029_2551,080_2551,กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ควอลิตี้ ออสพิทอลลิตี้,Quality Hospitality Leasehold Ord,QHOP,RG,C0000000623,"UOB Asset Management (Thailand) Co., Ltd",-,Thai Mixed (between free and lease hold),Other,2018-12-17T05:05:56,Thai Mixed (between free and lease hold),PRMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0404_2549,313_2549,กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ควอลิตี้ เฮ้าส์,Quality Houses Leasehold Prpty Ord,QHPF,RG,C0000006646,"Land and Houses Fund Management Co.,LTD",-,Thai Mixed (between free and lease hold),Other,2018-12-17T05:05:56,Thai Mixed (between free and lease hold),PRMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0085_2545,012_2545,กองทุนรวมอสังหาริมทรัพย์ ควอลิตี้ เฮ้าส์,Quality Houses Leasehold Prpty Ord,QHPF,LI,C0000000460,"Land and Houses Fund Management Co.,LTD",-,Thai Mixed (between free and lease hold),Other,2018-12-17T05:05:56,Thai Mixed (between free and lease hold),PRMIX,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0021_2538,011_2539,กองทุนเปิดรวงข้าวดุลทรัพย์,The Ruang Khao Balanced Class,RKBC,RG,C0000000021,Kasikorn Asset Management Co. Ltd,N,Moderate Allocation,Other,2018-12-17T05:05:56,Moderate Allocation,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0028_2537,018_2537,กองทุนเปิดรวงข้าวทวีผล 2,The Ruang Khao High Income 2,RKF-HI2,CA,C0000000021,Kasikorn Asset Management Co. Ltd,N,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0036_2536,005_2536,กองทุนเปิดรวงข้าว 2,The Ruang Khao 2,RKF2,CA,C0000000021,Kasikorn Asset Management Co. Ltd,N,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0008_2537,026_2537,กองทุนเปิดรวงข้าว 4,The Ruang Khao 4,RKF4,RG,C0000000021,Kasikorn Asset Management Co. Ltd,N,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0110_2545,050_2545,กองทุนเปิดกรุงไทยผสมเพื่อการเลี้ยงชีพ (RMF1),Krung Thai Mixed Fund RMF 1,RMF1,RG,C0000000460,Krungthai Asset Management PLC,Y,Aggressive Allocation,RMF,2018-12-17T05:05:56,Aggressive Allocation,,,,,,unavailable
M0112_2545,051_2545,กองทุนเปิดกรุงไทยตราสารหนี้เพื่อการเลี้ยงชีพ (RMF2),Krung Thai Fixed Income RMF 2,RMF2,RG,C0000000460,Krungthai Asset Management PLC,Y,Mid Term General Bond,RMF,2018-12-17T05:05:56,Mid Term General Bond,FIXMIDGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0186_2548,161_2548,กองทุนเปิดกรุงไทยตราสารหนี้ภาครัฐเพื่อการเลี้ยงชีพ (RMF3),Krung Thai Debt Securities RMF 3,RMF3,RG,C0000000460,Krungthai Asset Management PLC,Y,Mid Term General Bond,RMF,2018-12-17T05:05:56,Mid Term General Bond,FIXMIDGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0718_2551,558_2551,กองทุนเปิดกรุงไทยตลาดเงินเพื่อการเลี้ยงชีพ (RMF4),Krung Thai Money Market RMF 4,RMF4,RG,C0000000460,Krungthai Asset Management PLC,Y,Money Market General,RMF,2018-12-17T05:05:56,Money Market General,FIXMMGEN,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0003_2533,026_2543,กองทุนเปิดร่วมพัฒนาสอง,Ruam Pattana Two,RPF2,RG,C0000000023,MFC Asset Management PLC,Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0019_2535,001_2536,กองทุนเปิดรุ่งโรจน์หนึ่ง,Roongroj One,RRF1,RG,C0000000023,MFC Asset Management PLC,Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0359_2552,549_2552,กองทุนเปิดโซลาริสตราสารทุนเพื่อการเลี้ยงชีพ,Solaris Equity RMF,S-EQRMF,RG,C0000006099,Solaris Asset Management Company Ltd.,-,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0438_2551,343_2551,กองทุนเปิดโซลาริสตราสารหนี้เพื่อการเลี้ยงชีพ,Solaris Fixed Income RMF,S-FRMF,RG,C0000006099,Solaris Asset Management Company Ltd.,-,Short Term Government Bond,RMF,2018-12-17T05:05:56,Short Term Government Bond,FIXGOV,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0564_2559,-,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 18 เอ็ม 3,Solaris Privilege Fixed Income 18M3,S-PFI 18M3,EX,C0000006099,Solaris Asset Management Company Ltd.,-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0591_2559,MF0473_2559,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 18 เอ็ม 3,Solaris Privilege Fixed Income 18M3,S-PFI 18M3,CA,C0000006099,Solaris Asset Management Company Ltd.,-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0624_2559,MF0528_2559,กองทุนเปิดโซลาริสตราสารหนี้พริวิเลจ 18 เอ็ม 4,Solaris Privilege Fixed Income 18M4,S-PFI 18M4,LI,C0000006099,Solaris Asset Management Company Ltd.,-,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0002_2533,008_2538,กองทุนเปิดทรัพย์อนันต์,Sub Anan,SAN,RG,C0000000023,MFC Asset Management PLC,Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0267_2553,486_2553,กองทุนรวมอสังหาริมทรัพย์ สมุยบุรี,Samui Buri Property Fund,SBPF,RG,C0000005531,"CIMB-Principal Asset Management Co., Ltd",-,Thai Free Hold,Other,2018-12-17T05:05:56,Thai Free Hold,PRFREE,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0610_2556,MF0715_2556,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2566,SCB Retirement Year 2566,SCB2566,RG,C0000000239,"SCB Asset Management Co., Ltd.",Y,Conservative Allocation,Other,2018-12-17T05:05:56,Conservative Allocation,,,,,,unavailable
M0611_2556,MF0716_2556,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2576,SCB Retirement Year 2576,SCB2576,RG,C0000000239,"SCB Asset Management Co., Ltd.",Y,Moderate Allocation,Other,2018-12-17T05:05:56,Moderate Allocation,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0612_2556,MF0717_2556,กองทุนเปิดไทยพาณิชย์สำหรับการเกษียณอายุปี 2586,SCB Retirement Year 2586,SCB2586,RG,C0000000239,"SCB Asset Management Co., Ltd.",Y,Aggressive Allocation,Other,2018-12-17T05:05:56,Aggressive Allocation,,,,,,unavailable
M0026_2551,026_2551,กองทุนเปิดไทยพาณิชย์ เอเชียน อีเมอร์จิ้ง มาร์เก็ต ฟันด์,SCB Asian Emerging Markets,SCBAEM,RG,C0000000239,"SCB Asset Management Co., Ltd.",Y,Asia Pacific Ex Japan,Other,2018-12-17T05:05:56,Asia Pacific Ex Japan,EQASxJP,ตราสารทุนเอเชีย(ไม่รวมญี่ปุ่น),EQASxJP,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0591_2560,MF0464_2560,กองทุนเปิดไทยพาณิชย์ตราสารหนี้ เอไอ 6M47 ห้ามขายผู้ลงทุนรายย่อย,SCB Fixed Income 6M47 (NFRI),SCBAI6M47,LI,C0000000239,"SCB Asset Management Co., Ltd.",Y,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
